lot_shape,utilities,land_slope,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_qual,functional,garage_finish,garage_qual,garage_cond,paved_drive,overall_qual,overall_cond,saleprice
1,10,3,3,3,4,4,2,2,2,4,5,2,10,2,3,3,2,5,7,116000
1,10,3,3,3,4,4,2,6,3,3,5,3,10,2,3,3,5,6,5,143000
1,10,3,3,3,4,4,2,4,3,3,5,3,10,2,3,3,5,5,7,119000
1,10,3,3,3,4,4,2,3,2,2,4,3,10,2,3,3,5,6,5,127500
1,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,6,5,200825
1,10,3,3,3,4,4,2,2,2,3,3,3,10,2,2,2,1,2,3,35000
2,10,3,4,3,5,4,2,6,2,5,5,4,6,5,3,4,5,7,7,292500
1,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,3,5,6,6,106000
1,10,3,3,3,3,4,2,2,2,3,5,3,10,2,3,3,1,4,4,85000
1,10,3,4,3,6,4,5,8,2,5,5,4,10,3,3,3,5,8,5,286500
1,10,3,3,3,5,4,2,6,2,3,5,3,10,3,3,3,5,6,5,127500
1,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,210400
2,10,3,5,3,6,4,5,8,2,5,5,5,10,3,3,3,5,8,5,274000
2,10,3,4,3,5,4,4,8,2,5,5,4,10,5,3,3,5,8,5,264966
1,10,3,2,2,4,3,2,2,2,2,5,3,1,2,3,2,1,4,1,50000
1,10,3,3,4,3,4,2,2,2,3,5,3,10,2,3,3,5,5,6,139000
2,10,3,4,3,5,4,2,8,2,4,5,4,10,3,3,3,5,7,5,300000
1,10,3,4,3,5,4,5,8,2,4,5,5,10,5,3,3,5,8,7,345000
1,10,3,4,3,5,4,5,4,8,5,5,4,10,5,3,3,5,8,5,228000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,7,5,165500
1,10,3,3,3,4,4,2,2,2,2,5,3,10,2,3,3,5,4,4,107000
1,10,3,4,3,6,4,4,8,2,5,5,5,10,5,3,3,5,8,5,286000
1,10,3,3,3,4,4,2,3,2,3,4,3,10,1,1,1,1,4,5,34900
2,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,3,5,5,5,115000
1,10,3,4,3,5,4,5,2,2,5,5,4,10,5,3,3,5,8,5,215000
1,10,3,3,4,4,4,2,2,2,2,5,3,6,2,3,3,1,7,8,179900
2,10,3,4,3,5,4,4,8,4,3,5,4,10,3,3,3,5,8,5,212000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,8,5,250000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,2,3,3,5,5,6,149000
1,10,3,3,3,5,4,2,8,2,4,5,3,10,5,3,3,5,6,5,188000
1,10,3,3,4,4,4,2,2,2,5,5,4,10,2,2,2,1,3,8,99800
1,10,3,3,4,4,4,2,2,2,5,5,3,10,2,3,3,2,7,8,159500
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,184500
2,10,3,4,3,6,4,2,2,2,5,5,5,10,5,3,3,5,8,5,276000
1,10,3,3,3,5,4,2,6,2,3,5,4,10,2,3,3,5,6,6,155000
2,10,2,3,3,4,4,2,4,2,5,5,3,10,2,3,3,5,5,5,160000
1,10,3,3,3,4,4,2,6,2,4,5,3,10,5,3,3,5,5,6,157500
1,10,2,4,4,5,5,5,8,2,5,5,4,10,2,3,3,5,8,5,285000
1,10,3,3,3,4,4,2,6,2,4,5,3,10,1,1,1,1,5,7,145900
2,10,3,4,3,5,4,4,2,2,5,5,4,10,5,3,3,5,7,5,229000
2,10,3,3,3,1,1,1,1,1,3,4,3,10,2,3,3,5,4,7,79000
1,10,3,3,3,4,4,3,6,2,5,5,3,5,2,3,3,5,4,7,128500
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,8,5,286000
2,10,3,3,3,5,4,2,6,2,5,5,3,10,5,3,3,5,6,5,189500
1,10,3,3,3,1,1,1,1,1,3,4,3,10,5,3,3,5,5,5,102900
1,10,3,3,4,4,4,2,3,2,5,5,3,10,2,3,3,5,5,6,128500
2,10,3,3,3,4,3,2,2,2,5,5,3,10,2,3,3,5,5,6,156000
2,10,3,4,3,5,5,5,2,2,5,5,4,10,5,3,3,5,8,5,281213
3,10,2,3,3,5,4,5,8,2,5,5,4,10,3,3,3,5,7,7,242000
2,10,3,3,3,4,4,2,4,2,5,4,3,10,2,3,3,5,6,5,157500
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,7,5,196500
2,10,3,3,3,5,4,3,8,2,5,5,3,10,3,3,3,5,7,5,193000
1,10,3,3,4,4,4,2,3,2,5,5,3,10,2,3,3,5,5,8,132000
1,10,3,3,3,4,4,2,3,2,4,5,3,10,5,3,3,5,7,7,139900
1,10,3,3,3,4,4,2,2,2,3,5,3,10,3,3,3,5,6,6,148000
1,10,3,4,3,6,4,4,8,2,5,5,5,10,5,3,3,5,8,5,281500
2,10,3,4,3,5,4,4,2,2,5,5,5,10,3,3,3,5,8,5,342000
1,10,3,3,3,4,4,4,8,2,3,5,3,10,2,3,3,5,6,6,148000
1,10,3,3,4,5,4,2,2,6,3,5,3,10,2,3,3,5,5,4,140000
1,10,3,3,3,4,4,2,3,4,3,4,5,10,3,3,3,5,5,7,150000
2,10,3,4,3,6,4,2,8,2,5,5,4,10,3,3,3,5,7,5,279500
1,10,3,3,3,5,4,5,8,2,5,5,4,10,5,3,3,5,6,5,140000
1,10,3,3,3,4,4,3,2,2,3,5,3,10,2,3,3,5,6,5,145000
2,10,3,4,3,5,4,2,8,4,5,5,4,10,5,3,3,5,7,5,184000
2,10,3,4,3,5,4,5,8,2,3,5,4,10,5,3,3,5,8,6,206000
1,10,3,3,3,4,4,2,4,2,3,5,3,10,2,3,3,5,4,4,85500
2,10,2,3,3,4,4,2,2,2,2,4,3,10,2,3,3,5,6,7,188700
1,10,3,3,3,4,4,2,2,2,3,5,3,10,3,3,3,5,6,6,200000
2,10,3,4,3,5,4,2,8,6,4,5,4,10,2,3,3,5,7,6,162000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,2,3,3,1,5,8,108000
2,10,3,3,3,5,4,4,6,2,3,5,3,10,3,3,3,5,5,7,213000
1,10,3,4,3,6,4,2,8,2,5,5,5,10,3,3,3,5,8,5,318000
1,10,3,3,3,4,4,2,2,2,3,4,3,10,2,2,1,1,5,5,106000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,2,3,3,2,6,7,235000
2,10,3,3,3,4,4,2,6,2,2,5,3,10,1,1,1,5,4,5,128950
2,10,3,3,3,4,4,2,6,3,3,5,3,10,2,3,3,5,6,5,163000
1,10,3,3,3,4,4,2,6,2,2,3,3,10,2,3,3,2,5,6,126000
1,10,3,3,3,5,4,2,2,2,5,5,4,5,2,3,3,1,7,5,200000
1,10,3,3,3,4,4,2,4,2,3,4,3,10,2,3,3,5,5,5,144000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,1,1,1,5,5,4,141000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,8,5,322500
3,10,3,3,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,224900
1,10,3,3,3,4,4,5,8,2,5,5,4,10,3,3,3,5,5,6,223500
2,10,3,3,3,4,4,2,2,2,5,4,3,10,2,3,3,5,4,3,112000
2,10,3,3,3,4,4,2,4,2,5,5,3,10,5,3,3,5,6,5,187500
2,10,1,2,2,3,2,5,4,2,4,4,2,4,1,1,1,5,1,1,61000
1,10,3,3,3,4,3,3,2,2,4,5,4,10,2,3,3,5,6,8,110000
2,10,3,4,3,4,4,2,2,2,4,5,3,3,1,1,1,1,3,6,52000
2,10,3,4,3,5,4,4,6,2,5,5,4,10,3,3,3,5,6,5,207000
1,10,3,3,3,4,4,4,2,2,3,4,3,10,1,1,1,1,5,6,130000
1,10,3,3,3,1,1,1,1,1,3,5,3,10,2,3,3,5,4,5,90000
1,10,3,3,3,5,4,2,6,2,3,5,3,10,2,3,3,5,5,5,130000
2,10,3,3,3,3,4,2,2,2,4,5,3,10,2,3,3,5,5,8,127000
2,10,3,5,3,6,5,2,2,2,5,5,5,10,5,3,3,5,9,5,320000
1,10,3,3,3,4,4,2,3,2,5,5,3,10,2,3,3,5,5,6,120000
1,10,3,4,3,5,4,4,2,2,5,5,4,10,3,3,3,5,7,5,181000
1,10,2,3,3,4,4,2,2,2,5,5,3,10,2,3,3,5,4,5,110000
1,10,3,2,3,3,2,2,2,2,4,5,2,10,1,1,1,1,4,6,94550
2,10,3,3,3,5,4,2,2,2,3,4,2,10,1,1,1,5,4,7,85500
1,10,3,3,3,5,4,4,8,2,3,5,4,10,5,3,3,5,5,5,153500
2,10,3,3,3,1,1,1,1,1,5,4,3,6,2,3,3,5,3,5,139600
1,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,5,5,143000
2,10,3,4,3,5,4,4,8,2,5,5,4,10,5,3,3,5,8,5,410000
1,10,3,3,3,5,4,2,8,2,5,5,3,10,3,3,3,5,6,5,200000
1,10,3,3,3,4,4,2,4,2,3,5,3,10,5,3,3,5,5,6,130000
1,10,3,3,3,4,4,2,4,2,5,5,4,10,2,3,3,5,6,7,154400
2,10,3,5,4,4,5,2,8,6,5,5,4,10,5,3,3,5,8,9,299800
1,10,3,3,3,4,4,2,2,2,3,4,3,10,2,1,1,1,5,3,63000
1,10,2,3,3,4,4,3,4,3,4,5,4,10,2,3,3,5,5,7,143000
2,10,3,3,4,4,4,2,6,2,5,5,3,10,5,3,3,5,5,7,137500
2,10,3,3,4,5,5,2,6,2,3,5,3,10,5,3,3,5,6,7,272000
2,10,3,3,3,5,4,2,8,2,4,5,4,10,3,3,3,5,6,6,173000
2,10,3,3,3,5,4,5,8,2,3,5,3,10,5,3,3,5,7,6,245000
1,10,3,3,3,5,4,5,8,2,3,5,3,10,2,3,3,5,5,5,140000
1,10,3,4,3,6,4,4,8,2,5,5,5,10,5,3,3,5,7,5,383970
2,10,3,3,3,4,4,2,3,2,5,5,3,7,2,3,3,5,4,4,125000
1,10,3,3,3,5,4,4,8,2,3,5,3,10,2,3,3,5,5,7,133000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,8,5,244600
2,10,3,3,3,4,4,2,3,2,3,5,3,10,5,3,3,5,5,6,139000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,3,3,3,5,5,5,112900
1,10,3,3,3,4,3,2,2,2,2,5,3,10,2,2,3,5,5,5,111000
2,10,3,3,3,4,4,2,3,2,3,4,3,10,3,3,3,5,6,5,166000
2,10,3,4,3,5,4,2,4,2,5,5,4,10,3,3,3,5,7,5,239000
2,10,3,3,4,5,5,5,8,2,5,5,3,10,5,3,3,5,7,5,209200
2,10,3,3,3,5,4,4,6,2,4,5,3,10,2,3,3,5,5,6,175000
2,10,3,4,3,5,4,2,6,2,5,5,4,10,5,3,3,5,7,5,269500
2,10,3,4,3,5,4,2,8,2,5,5,3,10,5,3,3,5,7,5,225000
2,10,2,4,3,5,4,5,8,2,3,5,4,10,3,3,3,5,8,5,275000
1,10,3,3,3,4,4,2,3,4,3,5,3,10,2,3,3,5,5,5,105000
1,10,3,3,3,4,4,4,6,4,3,5,3,10,3,3,3,5,5,5,159950
1,10,3,3,3,3,4,2,2,2,5,5,3,6,2,2,2,1,5,7,135000
1,10,3,4,3,5,4,5,8,2,5,5,4,10,5,3,3,5,8,5,345474
1,10,3,3,2,4,4,2,2,2,5,5,3,10,1,1,1,2,5,5,102000
2,10,3,3,3,5,4,2,3,2,5,5,3,10,5,3,3,5,7,5,198000
1,10,3,4,3,6,4,2,8,2,5,5,5,10,5,3,3,5,8,5,339750
1,10,3,3,3,3,4,2,6,2,4,5,4,7,2,3,3,5,5,8,170000
1,10,3,3,3,3,4,2,2,2,3,5,3,10,2,3,3,5,5,7,94000
2,10,3,4,3,5,5,3,2,2,5,5,4,10,3,3,3,5,7,5,203160
1,10,3,4,3,5,4,2,8,2,5,5,5,10,3,3,3,5,7,5,291000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,6,5,200000
2,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,5,5,119000
1,10,2,2,2,1,1,1,1,1,2,3,2,10,1,1,1,1,1,3,39300
1,10,3,3,3,4,3,2,2,2,2,5,3,10,1,1,1,1,4,4,55000
1,10,3,4,3,5,4,2,2,2,5,5,3,10,3,3,3,5,7,5,205000
1,10,3,3,3,4,4,2,4,2,4,5,3,10,2,3,3,5,6,5,108000
1,10,3,3,3,4,4,4,2,2,3,5,3,10,2,3,3,2,5,4,143000
1,10,3,3,3,4,4,2,8,2,5,5,3,10,5,3,3,5,7,3,197000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,6,205950
1,10,3,4,3,4,4,2,6,3,4,5,3,10,2,3,3,5,6,6,175000
2,10,3,4,3,6,4,2,8,2,5,5,4,10,2,3,3,5,8,5,301000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,230000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,171750
1,10,3,4,3,4,4,2,2,2,3,5,4,10,1,1,1,1,7,6,120000
1,10,3,3,4,4,4,2,2,2,4,5,4,10,2,2,3,5,5,7,110000
1,10,3,3,3,4,4,2,8,3,5,5,4,10,2,3,3,5,6,7,144500
1,10,3,3,3,4,4,2,6,2,3,5,3,6,2,3,3,5,5,6,155000
1,10,3,3,3,4,4,2,2,2,3,4,3,10,2,2,2,5,6,5,125000
1,10,3,4,4,4,4,2,2,2,5,5,4,10,2,3,3,5,7,9,156500
2,10,3,3,3,5,5,4,6,2,3,5,3,10,2,3,3,5,6,7,151000
2,10,3,3,3,4,4,2,3,2,4,4,3,10,2,3,3,5,6,6,135000
1,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,2,5,4,4,79400
2,10,3,4,3,5,4,4,6,2,5,5,4,10,3,3,3,5,6,5,213000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,8,5,202900
2,10,3,3,3,5,4,3,8,2,5,5,3,10,3,3,3,5,6,5,211000
1,10,3,3,3,4,4,4,2,2,3,5,3,10,1,1,1,1,5,5,130000
1,10,3,3,3,4,4,2,4,2,5,5,4,10,2,2,3,5,6,6,137450
2,10,3,3,3,4,4,2,4,2,5,5,3,7,2,3,3,5,4,4,150000
1,10,3,3,3,4,3,3,2,3,3,5,3,10,2,3,2,5,5,6,95000
1,10,3,3,3,5,4,2,6,2,4,5,3,10,2,3,3,5,7,5,179400
1,10,3,4,3,5,4,1,2,2,5,5,4,10,2,3,3,5,5,5,212109
1,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,3,5,5,3,98600
2,10,3,3,4,4,5,3,4,2,5,5,4,10,2,3,3,5,5,7,216000
1,10,3,4,3,5,4,3,8,2,5,5,4,10,3,3,3,5,8,5,300000
1,10,2,4,3,6,4,5,8,2,5,5,4,10,3,3,3,5,7,5,328000
1,10,3,3,3,4,4,4,6,2,3,5,3,10,2,3,3,5,5,7,139000
1,10,2,3,3,5,4,4,3,6,5,5,3,10,2,3,3,5,5,6,164000
1,10,3,3,4,5,4,2,8,2,4,5,3,10,2,3,3,5,6,6,123900
2,10,3,3,4,4,4,5,4,2,4,5,3,10,1,1,1,5,5,7,116500
3,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,6,5,177000
1,10,3,3,3,3,4,2,3,6,3,5,3,10,3,3,3,5,4,6,99500
2,10,3,4,3,5,4,4,2,2,5,5,4,10,5,3,3,5,6,5,174190
1,10,3,3,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,151000
1,10,3,4,3,5,4,4,8,2,5,5,4,10,5,3,3,5,6,5,143750
2,10,3,3,3,5,4,4,8,4,4,5,3,10,2,3,3,5,5,8,131900
2,10,3,3,3,5,4,2,3,2,5,5,3,10,5,3,3,5,5,7,157000
1,10,3,3,4,4,3,2,3,2,4,4,3,10,2,3,2,5,5,7,147000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,188500
2,10,3,4,3,5,4,4,8,2,5,5,4,10,3,3,3,5,7,5,185850
2,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,3,5,5,5,126000
1,10,3,3,3,4,4,2,4,2,5,5,3,10,2,3,3,5,5,7,118000
2,10,3,4,3,6,4,5,8,2,5,5,5,10,5,3,3,5,9,5,319900
2,10,3,3,3,4,4,4,8,2,3,5,3,10,2,3,3,5,6,6,142500
1,10,3,3,3,4,4,2,4,2,3,5,3,10,5,3,3,5,5,6,129900
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,202500
1,10,3,3,3,1,1,1,1,1,3,4,3,7,3,3,3,5,5,5,131000
1,10,3,3,4,5,4,5,8,2,5,5,3,10,2,3,3,5,6,5,185000
1,10,3,4,3,5,4,2,6,2,3,5,3,10,5,3,3,5,6,5,138000
1,10,3,3,3,4,4,2,2,2,5,4,3,10,2,3,2,1,6,7,114504
1,10,3,3,3,4,3,2,2,2,3,4,3,10,2,3,3,5,6,4,113000
1,10,3,3,4,4,4,2,4,2,4,5,4,10,2,3,3,1,4,8,125500
2,10,3,4,4,4,4,5,2,4,3,5,3,10,2,3,3,5,5,8,165000
1,10,3,3,3,4,4,2,2,2,4,4,3,10,2,2,3,5,5,4,79000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,6,5,152000
1,10,3,3,4,4,4,2,6,2,5,5,3,10,2,3,3,5,6,7,159000
2,10,3,3,3,4,4,2,6,3,3,5,3,10,3,3,3,5,4,5,141000
2,10,3,3,3,4,4,2,6,2,5,5,3,10,5,3,3,5,6,6,167000
1,10,3,3,3,4,4,2,3,2,3,4,4,6,2,3,3,5,5,6,132000
2,10,3,4,3,5,4,3,8,2,4,5,4,10,5,3,3,5,7,5,179900
2,10,3,3,4,4,4,2,4,2,3,5,3,10,2,3,3,5,5,5,122000
1,10,3,3,3,4,4,2,4,2,3,5,3,10,3,3,3,5,6,6,127000
3,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,6,5,190000
1,10,3,3,3,5,4,4,4,2,4,5,3,6,2,3,3,5,5,5,158450
2,10,3,3,3,5,4,4,6,2,5,5,3,6,3,3,3,5,5,6,175000
2,10,3,5,3,6,4,5,8,2,5,5,5,10,5,3,3,5,9,5,377500
1,10,3,3,3,4,4,2,2,2,3,3,3,10,2,3,3,5,5,5,138400
1,10,3,4,3,5,4,4,8,2,5,5,4,10,5,3,3,5,7,5,260000
2,10,3,4,3,6,4,5,8,2,5,5,4,10,3,3,3,5,8,5,440000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,178000
1,10,3,3,3,4,4,4,4,2,4,5,3,10,3,3,3,5,5,5,138500
1,10,3,3,3,4,4,2,3,2,3,5,3,10,5,3,3,5,5,5,132000
1,10,3,3,3,4,4,2,2,2,3,5,3,10,2,2,3,5,6,5,149900
2,10,3,3,3,4,3,2,2,2,4,5,4,10,2,3,3,5,7,7,108000
2,10,3,3,3,5,4,2,2,2,3,5,3,10,2,3,3,5,5,6,110000
1,10,3,3,3,5,4,2,6,2,3,5,3,10,5,3,3,5,6,6,124000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,1,1,1,5,4,6,103200
1,10,3,4,3,6,5,2,8,2,5,5,4,10,3,3,3,5,7,5,194000
2,10,3,3,3,4,4,2,2,2,3,5,3,10,2,3,3,5,5,5,108000
2,10,3,3,3,4,4,2,4,2,3,5,3,10,2,3,3,5,5,5,122000
1,10,3,4,3,5,4,3,8,2,3,5,4,10,5,4,3,5,7,5,148400
1,10,3,3,2,4,3,2,2,2,3,4,3,5,2,3,3,5,5,3,60000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,226500
1,10,3,3,3,4,4,4,4,2,3,4,3,10,2,3,3,5,2,3,35311
2,10,3,3,3,5,4,5,8,2,3,5,3,10,1,1,1,5,6,5,127500
1,10,3,3,3,4,4,2,6,2,3,5,3,10,2,3,3,5,5,6,137500
2,10,3,3,3,4,4,4,6,3,3,5,3,10,3,3,3,5,6,6,147000
1,10,3,4,3,6,4,4,2,2,5,5,4,10,5,3,3,5,8,5,309000
1,10,3,4,4,5,4,2,8,6,3,5,5,7,5,3,3,5,7,9,315000
1,10,3,3,3,4,4,2,6,2,5,5,4,10,2,3,3,5,5,8,147000
1,10,3,4,3,5,5,4,8,2,5,5,5,10,5,3,3,5,8,5,264561
1,10,2,3,3,4,4,2,6,2,3,5,3,7,2,3,3,5,5,5,130000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,2,3,3,5,6,5,177000
1,10,3,3,3,5,4,2,2,2,4,4,3,10,1,1,1,5,5,7,119000
1,10,3,3,3,5,5,3,8,2,5,5,3,10,2,3,3,5,7,5,157000
2,10,3,3,3,4,4,2,4,2,3,5,3,10,2,3,3,5,5,5,158000
1,10,3,3,3,4,4,2,3,2,4,5,2,10,2,3,3,5,4,4,115000
1,10,3,3,3,5,4,2,2,3,3,5,3,10,2,3,3,5,5,5,120750
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,216000
1,10,3,3,3,4,4,2,2,2,2,5,3,10,2,3,3,5,4,5,75000
1,10,3,3,3,4,4,4,6,2,3,5,3,10,2,3,3,5,6,5,192000
2,10,3,3,3,4,5,5,8,2,2,5,3,10,2,3,3,5,6,6,160500
2,10,3,4,3,5,4,4,2,2,5,5,4,10,3,3,3,5,7,5,279500
1,10,3,3,3,5,4,4,6,2,3,5,4,10,2,3,3,5,5,6,148000
2,10,3,3,2,4,4,2,6,2,5,5,4,10,3,3,3,5,5,7,145000
2,10,3,4,4,5,5,2,8,2,5,5,4,10,3,3,3,5,8,7,310000
1,10,3,3,3,4,4,4,6,2,3,5,3,10,2,3,3,5,6,5,165000
3,10,3,4,3,5,5,2,8,3,5,5,4,10,3,3,3,5,8,7,402000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,7,5,250000
1,10,3,3,3,5,4,4,8,2,3,5,3,10,1,1,1,5,4,6,73000
1,10,3,3,3,5,4,2,2,2,3,5,3,10,1,1,1,5,5,5,136000
1,10,3,5,3,6,4,2,8,2,5,5,5,10,3,3,3,5,9,5,282500
1,10,3,4,3,5,4,1,2,2,5,5,4,10,3,3,3,5,8,5,221500
3,10,3,3,3,5,4,2,2,2,4,5,4,10,2,3,3,5,4,5,170000
2,10,3,2,3,4,3,2,4,3,4,5,3,7,3,3,3,5,6,4,163000
2,10,3,4,3,5,4,4,2,6,5,5,4,10,3,3,3,5,8,5,290000
2,10,3,4,4,5,4,2,8,2,5,5,4,10,3,3,3,5,8,5,330000
1,10,3,3,3,4,4,2,4,2,3,5,3,10,2,3,3,5,6,5,111000
3,10,3,3,3,5,4,3,8,2,5,5,3,10,3,3,3,5,6,5,214000
2,10,3,3,3,4,4,2,3,2,3,5,3,10,2,3,3,5,5,6,137500
1,10,3,4,3,5,4,3,8,2,5,5,5,10,3,3,3,5,7,5,240900
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,7,5,190000
1,10,3,4,3,5,4,4,8,2,5,5,4,10,3,3,3,5,7,5,250000
2,10,3,4,4,5,4,5,6,2,3,5,4,10,3,3,3,5,5,8,218000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,2,3,3,5,7,6,255000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,240000
2,10,3,4,3,5,4,4,2,2,5,5,4,10,5,3,3,5,8,5,360000
1,10,3,3,4,4,4,5,6,2,4,5,4,10,3,3,3,5,5,8,179900
2,10,3,3,3,4,4,2,3,4,3,5,5,4,1,1,1,5,5,6,200500
1,10,3,3,3,4,4,2,2,2,2,5,3,10,1,1,1,5,3,6,37900
2,10,3,4,3,6,4,3,8,2,5,5,4,10,2,3,3,5,8,5,180500
1,10,3,3,3,6,4,2,8,2,5,5,3,10,5,3,3,5,7,5,269500
2,10,3,4,3,5,4,5,2,2,5,5,4,10,5,3,3,5,7,5,225000
1,10,3,3,3,4,4,2,6,2,4,4,4,10,5,3,3,5,6,7,141000
2,10,3,5,3,6,4,3,8,2,5,5,5,10,3,3,3,5,9,5,335000
2,10,3,4,4,5,4,2,8,3,5,5,3,10,2,3,3,5,5,8,150000
2,10,3,4,3,6,4,5,8,2,4,5,4,10,5,3,3,5,9,5,385000
1,10,3,3,3,4,4,2,4,2,3,5,3,10,2,3,3,5,7,6,205000
1,10,3,4,3,5,4,4,8,2,5,5,4,10,3,3,3,5,7,5,206000
1,10,3,4,3,5,4,4,2,2,5,5,4,10,3,3,3,5,7,5,179600
1,10,3,3,3,3,3,2,2,2,3,3,3,10,2,3,3,5,4,5,102000
2,10,3,3,3,5,4,4,6,2,3,5,5,10,3,3,3,5,5,6,175000
1,10,3,3,3,4,4,2,3,2,4,5,3,7,2,3,3,5,5,5,159000
1,10,3,3,3,4,6,2,4,2,3,5,3,10,2,3,3,5,6,6,135000
1,10,3,3,3,4,3,2,3,2,4,5,3,10,2,3,3,5,6,4,136900
1,10,3,3,3,4,4,2,4,2,3,5,3,10,2,3,3,5,5,7,135000
1,10,3,4,3,5,4,3,8,2,5,5,4,10,3,3,3,5,8,5,337000
2,10,3,3,3,4,4,3,4,2,3,5,4,10,2,3,3,5,6,7,250000
2,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,8,5,306000
1,10,3,3,4,5,5,5,8,2,3,5,3,10,1,1,1,5,5,5,179000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,2,3,3,5,7,5,146000
1,10,3,3,3,4,3,2,2,2,4,5,3,10,2,3,3,1,6,5,161000
2,10,3,3,3,4,4,3,6,2,4,5,4,10,3,3,3,5,6,7,205000
2,10,3,4,3,5,4,4,8,2,4,5,4,10,5,3,3,5,7,6,241500
1,10,3,3,2,4,4,3,3,2,4,5,3,10,2,3,3,5,4,5,118500
2,10,3,3,3,4,4,4,4,3,5,3,4,6,2,3,3,5,5,4,130000
1,10,3,3,3,4,4,2,2,2,5,5,3,10,2,3,3,5,5,8,130000
2,10,3,5,3,6,4,2,8,2,5,5,5,10,3,3,3,5,10,5,535000
1,10,3,3,3,4,4,2,2,4,4,5,3,10,2,3,3,5,5,6,123000
1,10,3,3,2,1,1,1,1,1,3,5,3,10,1,1,1,1,4,5,82000
1,10,3,3,3,4,4,2,4,2,5,5,3,10,2,3,3,5,7,8,132000
1,10,1,3,3,4,4,2,2,2,5,5,3,10,2,3,3,5,5,6,108480
2,10,3,3,3,4,4,2,4,2,3,5,3,10,2,3,3,5,5,5,165000
2,10,3,4,3,5,4,2,2,2,5,5,4,10,3,3,3,5,7,5,181000
1,10,3,3,3,4,5,2,2,2,3,5,3,10,2,3,3,5,5,5,165000
2,10,2,3,3,4,4,4,4,2,3,5,3,10,5,3,3,5,5,5,161000
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,8,5,199000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,7,5,214900
1,10,3,4,3,5,4,2,8,2,5,5,4,10,3,3,3,5,8,5,198600
1,10,3,4,3,5,4,2,2,2,4,5,4,10,5,3,3,5,8,5,258000
1,10,3,3,3,6,4,2,8,2,5,5,3,10,5,3,3,5,7,5,269500
1,10,3,4,3,5,4,2,2,2,5,5,4,10,5,3,3,5,7,5,176000
1,10,3,3,3,5,4,5,2,6,5,5,4,7,3,3,3,5,6,7,158000
1,10,3,4,3,5,4,2,8,2,5,5,4,10,5,3,3,5,8,5,184100
