,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,saleprice,total_sf
1369,6,1,1923.0,2.0,0,312,0,0,0,0,5,2009,223500,2900.0
1370,5,0,1956.0,1.0,64,0,0,0,160,0,10,2009,112000,1632.0
1371,7,1,1997.0,2.0,0,36,0,0,0,0,4,2008,187500,2530.0
1372,4,0,1978.7077955601446,0.0,0,0,0,0,0,0,3,2009,61000,1587.0
1373,7,0,2005.0,2.0,0,46,0,0,0,800,8,2009,110000,1880.0
1374,5,0,1978.7077955601446,0.0,0,0,0,0,0,0,7,2008,52000,999.0
1375,6,1,2005.0,2.0,192,28,0,0,0,0,6,2007,207000,2724.0
1376,7,0,1978.7077955601446,0.0,0,192,0,0,0,0,11,2008,130000,2904.0
1377,6,0,1967.0,2.0,0,0,0,0,0,500,10,2006,90000,1296.0
1378,6,0,2001.0,2.0,150,0,0,0,0,0,7,2009,130000,1911.0
1379,5,0,1986.0,2.0,104,0,0,0,0,0,6,2006,127000,1756.0
1380,8,1,2006.0,3.0,0,191,0,0,0,0,3,2007,320000,3810.0
1381,5,1,1970.0,2.0,229,0,0,0,0,0,6,2006,120000,2250.0
1382,8,0,2004.0,2.0,144,68,0,0,0,0,4,2010,181000,2490.0
1383,5,0,1999.0,2.0,0,0,0,0,0,0,5,2007,110000,1788.0
1384,8,0,1978.7077955601446,0.0,0,0,148,0,0,0,10,2009,94550,2301.0
1385,4,0,1978.7077955601446,0.0,0,0,0,0,0,0,8,2006,85500,1309.0
1386,4,1,1977.0,2.0,201,66,0,0,0,0,7,2007,153500,1931.0
1387,8,1,1955.0,2.0,0,0,0,0,0,0,6,2009,139600,1733.0
1388,7,0,1967.0,2.0,160,40,0,0,0,0,3,2009,143000,3136.0
1389,9,1,1996.0,3.0,283,86,0,0,0,0,3,2010,410000,5271.0
1390,7,1,1998.0,2.0,150,96,0,0,0,0,4,2009,200000,2700.0
1391,5,0,1967.0,1.0,0,0,0,0,0,0,6,2009,130000,1728.0
1392,6,1,1946.0,1.0,0,50,0,0,0,0,7,2009,154400,2386.0
1393,11,2,1994.0,2.0,0,204,0,0,0,0,7,2008,299800,3857.0
1394,6,0,1934.0,1.0,0,0,0,0,0,0,3,2009,63000,1697.0
1395,6,0,1957.0,2.0,0,0,0,0,0,0,6,2010,143000,2694.0
1396,5,1,1985.0,2.0,170,0,0,0,0,0,2,2007,137500,1928.0
1397,11,1,1977.0,2.0,550,282,0,0,0,0,7,2008,272000,4202.0
1398,6,0,1992.0,2.0,120,26,0,0,0,0,7,2009,173000,2325.0
1399,7,2,1979.0,2.0,140,0,0,0,0,0,4,2008,245000,3048.0
1400,4,0,1980.0,2.0,49,0,0,0,0,0,8,2007,140000,1872.0
1401,10,1,2007.0,3.0,120,184,0,0,168,0,10,2007,383970,3960.0
1402,6,1,1956.0,2.0,0,30,0,0,0,0,10,2006,125000,2436.0
1403,5,0,1988.0,2.0,58,0,0,0,0,0,3,2009,133000,1536.0
1404,6,1,2008.0,3.0,210,150,0,0,0,0,12,2009,244600,2936.0
1405,5,1,1990.0,2.0,200,48,0,0,0,450,6,2008,139000,1956.0
1406,5,0,1953.0,1.0,120,24,0,0,0,0,6,2008,112900,2072.0
1407,6,0,1910.0,1.0,192,50,0,0,0,0,1,2008,111000,2040.0
1408,6,2,1957.0,2.0,0,0,0,0,192,0,6,2008,166000,2784.0
1409,7,1,1997.0,2.0,0,10,0,0,198,0,6,2007,239000,2925.0
1410,8,0,1997.0,4.0,0,0,0,0,0,0,11,2008,209200,2688.0
1411,7,1,1971.0,2.0,224,0,0,0,180,0,2,2007,175000,2968.0
1412,8,1,2003.0,2.0,165,190,0,0,0,0,6,2009,269500,3520.0
1413,8,1,1999.0,2.0,144,44,0,0,0,0,5,2008,225000,3359.0
1414,5,1,1985.0,2.0,114,28,234,0,0,0,12,2006,275000,3484.0
1415,6,1,1941.0,1.0,0,0,0,0,0,0,4,2007,105000,2144.0
1416,6,1,1966.0,2.0,0,0,0,0,0,0,6,2006,159950,2110.0
1417,8,0,1916.0,1.0,0,0,0,140,0,0,8,2009,135000,2316.0
1418,7,1,2007.0,3.0,130,142,0,0,0,0,11,2007,345474,4230.0
1419,7,0,1978.7077955601446,0.0,0,0,138,0,0,0,6,2006,102000,2530.0
1420,7,2,1971.0,2.0,0,146,0,0,0,0,2,2007,198000,3392.0
1421,8,1,2008.0,3.0,0,102,0,0,0,0,4,2008,339750,3112.0
1422,7,1,1950.0,2.0,436,21,0,0,0,500,4,2006,170000,2262.0
1423,5,1,1972.0,2.0,0,0,0,0,0,0,2,2008,94000,1752.0
1424,7,0,2006.0,2.0,0,105,0,0,0,0,8,2006,203160,2588.0
1425,8,1,2006.0,3.0,168,120,0,0,0,0,3,2009,291000,3314.0
1426,8,1,2002.0,2.0,120,46,0,0,0,0,12,2009,200000,3277.0
1427,8,0,1967.0,2.0,0,0,0,0,0,0,10,2006,119000,3168.0
1428,2,0,1978.7077955601446,0.0,0,0,0,0,0,0,1,2007,39300,334.0
1429,5,0,1978.7077955601446,0.0,0,0,100,0,0,0,1,2008,55000,1592.0
1430,7,1,2002.0,2.0,144,112,0,0,0,0,4,2008,205000,2764.0
1431,6,0,1972.0,1.0,352,0,0,0,0,0,10,2006,108000,1617.0
1432,8,0,1967.0,2.0,0,0,0,0,0,0,6,2007,143000,3264.0
1433,12,2,1970.0,2.0,136,63,0,0,0,0,8,2009,197000,3906.0
1434,7,0,2007.0,2.0,0,0,0,0,0,0,5,2008,205950,2478.0
1435,7,1,1968.0,2.0,224,0,0,0,0,0,6,2007,175000,2445.0
1436,8,2,2003.0,2.0,0,48,0,0,180,0,8,2007,301000,3102.0
1437,6,1,2008.0,2.0,172,62,0,0,0,0,7,2009,230000,2628.0
1438,6,1,2003.0,2.0,148,36,0,0,0,0,3,2006,171750,2810.0
1439,5,1,1978.7077955601446,0.0,0,28,0,0,0,0,2,2008,120000,1958.0
1440,7,0,1930.0,1.0,0,0,55,0,0,0,2,2006,110000,2065.0
1441,6,1,1987.0,1.0,0,52,52,0,0,0,6,2010,144500,1737.0
1442,7,0,1988.0,2.0,252,0,0,0,0,0,9,2007,155000,2347.0
1443,7,0,1923.0,1.0,0,0,228,0,0,0,3,2006,125000,2400.0
1444,5,0,2008.0,2.0,0,0,112,0,0,0,8,2009,156500,2250.0
1445,6,1,1978.0,2.0,292,12,0,0,0,0,7,2006,151000,1718.0
1446,5,0,1957.0,1.0,0,0,0,0,0,0,4,2009,135000,2210.0
1447,5,0,1972.0,1.0,0,0,0,0,0,0,5,2006,79400,1638.0
1448,6,1,2005.0,2.0,192,36,0,0,0,0,8,2009,213000,2716.0
1449,9,0,2002.0,2.0,135,0,0,0,0,0,4,2010,202900,2875.0
1450,7,0,1998.0,2.0,0,36,0,0,0,0,5,2007,211000,2590.0
1451,10,0,1978.7077955601446,0.0,0,0,0,0,0,0,11,2008,130000,3600.0
1452,7,1,1925.0,1.0,147,16,0,0,0,0,10,2009,137450,2584.0
1453,8,1,1993.0,2.0,120,78,0,0,0,0,6,2009,150000,2901.0
1454,5,0,1941.0,1.0,48,0,0,0,0,0,3,2008,95000,1727.0
1455,6,0,1999.0,2.0,0,0,0,0,0,0,8,2008,179400,2245.0
1456,8,0,2007.0,2.0,0,0,0,0,0,0,7,2007,212109,2313.0
1457,6,0,1961.0,2.0,0,0,0,0,0,0,12,2006,98600,2470.0
1458,6,1,1996.0,2.0,0,42,0,0,0,0,7,2007,216000,1734.0
1459,7,1,2000.0,3.0,0,50,0,0,0,0,6,2006,300000,3394.0
1460,7,0,1996.0,2.0,296,44,0,0,0,0,4,2010,328000,3566.0
1461,5,0,1971.0,1.0,35,0,0,0,0,0,12,2007,139000,1481.0
1462,4,2,1993.0,2.0,238,0,148,0,0,0,4,2006,164000,2000.0
1463,5,1,1980.0,2.0,180,0,0,0,0,0,12,2007,123900,1561.0
1464,4,0,1978.7077955601446,0.0,117,0,0,0,0,0,2,2010,116500,1716.0
1465,5,1,1997.0,2.0,0,68,0,0,0,0,10,2007,177000,2742.0
1466,5,0,1958.0,2.0,0,0,0,0,0,0,2,2007,99500,2123.0
1467,6,0,2006.0,2.0,100,0,0,0,0,0,7,2006,174190,2652.0
1468,4,0,2005.0,2.0,0,166,0,0,0,0,6,2006,151000,1800.0
1469,4,0,2003.0,2.0,140,0,0,0,0,0,4,2010,143750,1696.0
1470,4,0,1998.0,1.0,138,0,0,0,0,0,7,2009,131900,1592.0
1471,6,1,1977.0,2.0,0,136,0,0,240,0,6,2007,157000,2148.0
1472,6,0,1964.0,1.0,0,128,218,0,0,0,7,2009,147000,2016.0
1473,6,1,2004.0,2.0,100,51,0,0,0,0,7,2009,188500,2148.0
1474,6,1,2005.0,2.0,192,36,0,0,0,0,6,2006,185850,2728.0
1475,5,0,1965.0,1.0,0,0,0,0,0,0,7,2006,126000,1968.0
1476,5,0,1960.0,1.0,0,0,0,0,0,0,9,2009,118000,1728.0
1477,6,1,2006.0,2.0,0,164,0,0,0,0,3,2007,319900,3224.0
1478,6,0,1984.0,2.0,120,0,0,0,0,0,3,2006,142500,2006.0
1479,6,0,1950.0,1.0,126,0,0,0,0,0,8,2009,129900,2400.0
1480,6,1,2005.0,2.0,132,35,0,0,0,0,9,2006,202500,2736.0
1481,7,1,1950.0,2.0,0,0,225,0,0,600,6,2006,131000,1640.0
1482,8,0,1998.0,3.0,160,67,0,0,0,0,7,2008,185000,3676.0
1483,6,1,1978.0,2.0,147,0,0,0,0,0,4,2009,138000,2311.0
1484,7,0,1930.0,1.0,0,158,0,0,0,0,10,2006,114504,2052.0
1485,7,1,1949.0,1.0,0,140,0,0,0,0,4,2010,113000,2222.0
1486,7,0,1922.0,1.0,0,96,0,0,0,0,5,2010,125500,1950.0
1487,5,1,1970.0,2.0,0,0,0,0,0,0,5,2007,165000,2000.0
1488,6,0,1940.0,1.0,0,0,77,0,0,0,4,2006,79000,1980.0
1489,4,0,2005.0,2.0,0,166,0,0,0,0,5,2010,152000,1836.0
1490,7,2,1950.0,2.0,0,24,36,0,0,0,10,2006,159000,2668.0
1491,6,1,1960.0,1.0,355,0,0,0,0,0,4,2008,141000,2200.0
1492,7,1,1964.0,2.0,154,60,0,0,0,0,4,2006,167000,2496.0
1493,7,2,1942.0,1.0,0,0,35,0,148,0,3,2010,132000,2288.0
1494,6,1,1990.0,2.0,0,244,0,0,0,0,5,2007,179900,2352.0
1495,5,0,1970.0,1.0,0,0,0,0,0,0,2,2010,122000,1782.0
1496,6,1,1963.0,1.0,0,0,0,0,0,0,4,2009,127000,2090.0
1497,4,0,2002.0,2.0,196,68,0,0,0,0,9,2006,190000,2906.0
1498,6,1,1964.0,2.0,92,0,88,0,0,0,11,2007,158450,2872.0
1499,6,1,1997.0,2.0,302,0,0,0,100,0,10,2009,175000,1984.0
1500,7,2,2006.0,3.0,201,39,0,0,0,0,10,2009,377500,3492.0
1501,7,1,1930.0,2.0,0,10,0,0,0,0,3,2010,138400,2464.0
1502,7,0,2005.0,2.0,160,24,0,0,0,0,1,2006,260000,3468.0
1503,7,1,2006.0,3.0,250,63,0,0,0,0,7,2007,440000,3952.0
1504,6,0,2001.0,2.0,356,0,0,0,0,0,6,2009,178000,2424.0
1505,5,0,1968.0,1.0,356,0,0,0,0,0,11,2006,138500,2104.0
1506,6,0,1977.0,2.0,0,0,0,0,0,0,4,2007,132000,2114.0
1507,7,0,1953.0,1.0,0,0,0,0,0,0,7,2006,149900,2609.0
1508,8,0,1945.0,1.0,210,0,0,0,0,0,8,2008,108000,2340.0
1509,5,0,1981.0,1.0,0,0,0,0,0,0,4,2008,110000,1848.0
1510,5,1,1980.0,2.0,150,0,0,0,0,0,5,2009,124000,1790.0
1511,4,0,1978.7077955601446,0.0,0,0,0,0,0,0,4,2007,103200,1764.0
1512,5,1,2006.0,2.0,0,241,0,0,0,0,8,2007,194000,2704.0
1513,6,0,1968.0,1.0,147,0,0,0,0,0,5,2007,108000,1896.0
1514,5,0,1961.0,1.0,158,0,0,0,0,0,7,2009,122000,1728.0
1515,7,0,1980.0,1.0,188,36,0,0,200,0,4,2006,148400,2130.0
1516,5,0,1958.0,1.0,0,0,0,0,0,0,6,2009,60000,2552.0
1517,7,1,1994.0,2.0,424,40,0,0,0,0,4,2008,226500,3228.0
1518,4,0,1958.0,1.0,0,0,0,0,0,0,10,2006,35311,960.0
1519,4,0,1978.7077955601446,0.0,0,0,0,0,0,0,10,2006,127500,1988.0
1520,6,0,1984.0,2.0,0,0,0,0,0,0,4,2008,137500,1753.0
1521,6,1,1977.0,2.0,292,0,0,0,0,0,11,2008,147000,2146.0
1522,9,1,2004.0,3.0,113,32,0,0,0,0,9,2006,309000,3569.0
1523,7,2,1971.0,2.0,200,144,0,0,0,0,7,2009,315000,4168.0
1524,5,0,1992.0,2.0,0,240,0,0,0,0,12,2008,147000,1824.0
1525,7,1,2006.0,3.0,312,0,0,0,0,0,10,2006,264561,3087.0
1526,6,1,1962.0,2.0,0,50,0,0,0,0,2,2007,130000,1744.0
1527,5,1,2000.0,2.0,0,0,0,0,0,0,6,2007,177000,2281.0
1528,7,0,1978.7077955601446,0.0,0,0,96,0,0,0,7,2008,119000,1980.0
1529,4,0,2004.0,1.0,0,120,0,0,0,0,5,2006,157000,2146.0
1530,7,1,1968.0,1.0,466,0,0,0,0,0,7,2006,158000,2210.0
1531,7,0,2002.0,1.0,0,0,0,0,0,0,8,2007,115000,2730.0
1532,5,0,1979.0,1.0,192,0,0,0,0,0,3,2007,120750,1788.0
1533,7,0,2000.0,2.0,0,96,0,0,0,0,1,2010,216000,2488.0
1534,6,0,1970.0,1.0,0,0,0,0,0,0,1,2007,75000,1638.0
1535,6,2,1974.0,2.0,117,108,165,0,0,0,7,2008,192000,2860.0
1536,6,1,1979.0,2.0,131,0,0,0,180,0,7,2006,160500,2000.0
1537,7,1,2006.0,3.0,160,33,0,0,0,0,8,2007,279500,2988.0
1538,6,0,1996.0,2.0,64,0,0,0,64,0,5,2008,148000,2056.0
1539,6,0,1967.0,1.0,204,0,0,0,0,600,7,2008,145000,1984.0
1540,10,1,1993.0,3.0,209,55,0,0,0,0,11,2006,310000,3858.0
1541,6,1,1963.0,1.0,345,75,0,0,0,0,6,2006,165000,2229.0
1542,8,1,1994.0,3.0,517,76,0,0,0,0,7,2009,402000,4077.0
1543,9,1,2005.0,3.0,154,210,0,0,0,0,7,2008,250000,2984.0
1544,3,0,1978.7077955601446,0.0,0,0,0,0,0,0,4,2006,73000,1260.0
1545,8,0,1978.7077955601446,0.0,32,45,0,0,0,0,9,2009,136000,2688.0
1546,6,1,2005.0,2.0,196,56,0,0,0,0,3,2006,282500,3125.0
1547,6,1,2005.0,3.0,144,0,0,0,0,0,5,2010,221500,3190.0
1548,7,0,1996.0,2.0,152,0,0,0,0,0,6,2007,170000,3360.0
1549,6,1,1967.0,2.0,0,0,156,0,0,0,5,2009,163000,2080.0
1550,9,1,1995.0,3.0,222,98,0,0,0,0,11,2007,290000,3849.0
1551,8,1,1996.0,3.0,198,92,0,0,0,0,5,2007,330000,3863.0
1552,5,0,1973.0,1.0,0,0,0,0,0,0,7,2009,111000,1470.0
1553,7,1,1999.0,2.0,176,73,0,0,0,0,8,2006,214000,2595.0
1554,6,0,1971.0,2.0,0,0,0,0,0,0,5,2008,137500,2304.0
1555,7,1,2003.0,2.0,0,35,0,0,0,0,6,2009,240900,2810.0
1556,8,1,1992.0,2.0,240,39,0,0,0,0,6,2010,190000,2673.0
1557,6,0,2002.0,3.0,262,93,0,0,0,0,9,2009,250000,3180.0
1558,6,1,1976.0,2.0,0,21,0,0,180,0,7,2007,218000,2874.0
1559,8,1,1993.0,2.0,235,86,0,0,0,0,8,2007,255000,3223.0
1560,7,1,2006.0,3.0,144,60,0,0,0,0,8,2006,240000,3340.0
1561,8,0,2006.0,3.0,136,32,0,0,0,0,6,2007,360000,4280.0
1562,6,1,1965.0,2.0,0,92,0,96,0,0,10,2008,179900,2484.0
1563,12,1,1978.7077955601446,0.0,122,0,0,0,0,0,3,2007,200500,4684.0
1564,6,0,1978.7077955601446,0.0,0,0,0,0,0,0,5,2009,37900,1568.0
1565,5,0,2001.0,2.0,256,28,0,0,0,0,1,2007,180500,2579.0
1566,8,2,2000.0,4.0,312,0,0,0,0,0,10,2009,269500,3955.0
1567,7,1,2003.0,2.0,100,48,0,0,0,0,10,2007,225000,2580.0
1568,6,0,1965.0,2.0,0,0,30,0,0,0,5,2007,141000,1935.0
1569,8,1,2008.0,3.0,168,45,0,0,0,0,6,2009,335000,3482.0
1570,5,0,1977.0,1.0,316,85,0,0,0,0,6,2010,150000,2052.0
1571,5,1,1981.0,3.0,857,72,0,0,0,0,11,2006,385000,3684.0
1572,7,3,1965.0,2.0,0,42,0,0,189,0,10,2009,205000,2754.0
1573,6,0,2006.0,2.0,105,61,0,0,0,0,2,2010,206000,2395.0
1574,7,0,2004.0,2.0,192,60,0,0,0,0,11,2007,179600,2844.0
1575,6,0,1951.0,2.0,0,0,0,0,0,0,4,2006,102000,2056.0
1576,6,0,1977.0,2.0,180,0,0,0,0,0,3,2008,175000,2252.0
1577,6,0,2001.0,2.0,75,0,0,323,0,400,6,2006,159000,2399.0
1578,6,1,1991.0,2.0,0,0,138,0,0,0,5,2008,135000,2254.0
1579,7,0,1954.0,1.0,182,0,0,0,0,0,10,2006,136900,2849.0
1580,6,1,1961.0,1.0,0,0,0,0,0,0,6,2006,135000,2148.0
1581,8,1,1999.0,3.0,0,128,0,0,180,0,7,2009,337000,3617.0
1582,9,1,1968.0,2.0,0,65,0,0,222,0,8,2006,250000,3708.0
1583,9,1,1996.0,3.0,192,180,218,0,0,0,6,2008,306000,3576.0
1584,5,0,1978.7077955601446,0.0,120,0,0,0,0,0,3,2009,179000,2400.0
1585,5,0,2007.0,2.0,0,102,0,0,0,0,2,2008,146000,2081.0
1586,7,1,2006.0,2.0,0,0,170,0,0,0,5,2007,161000,3318.0
1587,6,2,1977.0,2.0,168,68,0,0,0,0,2,2010,205000,3220.0
1588,6,1,1986.0,2.0,240,0,0,0,0,0,7,2008,241500,2778.0
1589,5,0,1961.0,1.0,64,0,39,0,0,0,4,2007,118500,2058.0
1590,6,0,1958.0,1.0,168,0,294,0,0,0,7,2006,130000,2414.0
1591,5,2,1940.0,2.0,0,0,0,0,0,0,5,2007,130000,1880.0
1592,11,1,2006.0,3.0,250,0,0,0,0,0,7,2006,535000,4548.0
1593,6,0,1962.0,1.0,0,0,0,0,0,0,10,2009,123000,1824.0
1594,6,0,1978.7077955601446,0.0,0,0,0,0,0,0,6,2008,82000,1152.0
1595,7,0,1935.0,1.0,0,192,0,0,0,0,3,2008,132000,2074.0
1596,4,0,1968.0,1.0,0,0,112,0,0,0,12,2006,108480,2146.0
1597,7,1,1967.0,2.0,284,0,0,0,0,0,7,2006,165000,2634.0
1598,7,0,2006.0,2.0,0,32,0,0,0,0,6,2007,181000,2947.0
1599,8,1,1961.0,1.0,290,40,0,0,0,0,7,2009,165000,2326.0
1600,8,0,1969.0,1.0,287,0,280,0,0,0,4,2010,161000,2343.0
1601,7,0,2006.0,2.0,144,0,0,0,0,0,9,2006,199000,3008.0
1602,8,1,2002.0,2.0,0,40,0,0,0,0,2,2010,214900,2711.0
1603,5,0,2006.0,2.0,0,60,0,0,0,0,10,2006,198600,2556.0
1604,10,1,1998.0,2.0,144,123,0,0,0,0,7,2006,258000,3404.0
1605,8,2,2000.0,4.0,312,0,0,0,0,0,10,2009,269500,3955.0
1606,6,1,2002.0,2.0,100,35,0,0,0,0,4,2008,176000,2121.0
1607,7,0,1964.0,1.0,333,0,0,0,0,0,10,2007,158000,2604.0
1608,7,1,2002.0,2.0,120,0,0,0,0,0,3,2009,184100,1827.0
1609,6,1,1971.0,2.0,0,0,249,0,0,0,9,2007,170000,2845.0
1610,6,1,1986.0,2.0,400,112,0,0,0,1500,4,2009,208000,2554.0
1611,4,0,2003.0,2.0,140,0,0,0,0,0,5,2009,140000,1696.0
1612,5,1,2007.0,2.0,162,53,0,153,0,0,6,2009,230000,3244.0
1613,5,1,1989.0,2.0,0,73,154,0,0,0,4,2008,188500,2674.0
1614,7,1,1940.0,1.0,0,0,0,0,113,0,2,2006,194000,2618.0
1615,5,0,1956.0,1.0,0,0,0,0,0,0,4,2008,133000,2208.0
1616,5,0,1978.0,1.0,72,0,0,0,0,0,7,2009,140000,1814.0
1617,6,0,2000.0,2.0,0,70,0,0,0,0,6,2008,207500,2434.0
1618,8,1,1967.0,2.0,0,120,0,0,168,0,5,2009,256900,3572.0
1619,5,0,1940.0,1.0,0,39,0,0,0,0,7,2007,109000,1769.0
1620,8,0,1979.0,2.0,0,0,0,0,0,0,6,2009,113722,1513.0
1621,7,1,2005.0,3.0,144,98,0,0,0,0,3,2009,237000,2996.0
1622,6,0,1994.0,2.0,240,0,0,0,109,0,7,2007,142100,2106.0
1623,5,0,1954.0,2.0,280,0,0,0,0,0,5,2006,149900,2471.0
1624,7,1,2008.0,3.0,192,98,0,0,0,0,5,2009,404000,4040.0
1625,9,2,1962.0,2.0,520,102,0,0,0,0,9,2006,277500,3886.0
1626,7,1,1985.0,2.0,192,46,0,0,0,0,6,2010,178000,2473.0
1627,6,1,2006.0,2.0,192,38,0,0,0,0,12,2009,254000,2648.0
1628,5,1,1928.0,2.0,0,0,0,0,0,0,6,2010,12789,1510.0
1629,6,1,1995.0,2.0,220,21,0,0,0,0,6,2007,176000,2490.0
1630,9,0,2006.0,3.0,240,154,0,0,0,0,9,2006,342643,3845.0
1631,6,0,1967.0,1.0,0,0,0,0,0,0,8,2007,125500,1778.0
1632,8,1,1989.0,2.0,252,0,192,0,0,0,7,2008,150000,2990.0
1633,6,1,2007.0,2.0,0,256,0,0,0,0,5,2007,261329,3158.0
1634,6,0,1978.7077955601446,0.0,0,0,0,0,0,0,4,2008,141000,2160.0
1635,6,1,1953.0,1.0,225,0,0,0,0,0,2,2007,153000,2752.0
1636,6,1,2007.0,3.0,144,16,0,0,0,0,6,2007,172500,2516.0
1637,7,0,2003.0,1.0,0,0,0,0,259,0,7,2007,153575,2094.0
1638,5,0,1930.0,1.0,154,0,42,86,0,0,11,2007,124900,1838.0
1639,8,1,2007.0,3.0,124,98,0,0,142,0,5,2007,415298,4242.0
1640,6,0,1920.0,1.0,0,0,176,0,0,0,9,2009,119000,2452.0
1641,7,1,2006.0,3.0,144,45,0,0,0,0,12,2007,227000,3176.0
1642,5,0,1959.0,1.0,0,0,0,0,0,0,8,2008,145500,2106.0
1643,3,0,1921.0,1.0,0,0,78,0,0,0,6,2006,61500,984.0
1644,8,1,1969.0,2.0,0,146,0,0,0,0,3,2006,192100,3702.0
1645,7,0,1915.0,1.0,0,0,288,0,0,0,2,2009,116000,2101.0
1646,6,0,1958.0,1.0,224,0,0,0,0,0,6,2007,145000,1726.0
1647,10,1,2003.0,3.0,0,116,0,0,0,0,7,2009,445000,4904.0
1648,5,0,1977.0,2.0,0,0,0,0,288,0,9,2009,150500,2080.0
1649,7,1,1993.0,2.0,157,84,0,0,0,0,4,2010,175900,2418.0
1650,6,1,1974.0,2.0,0,0,0,0,0,0,4,2009,167900,2232.0
1651,9,1,2006.0,3.0,100,17,0,0,0,0,11,2006,219210,2742.0
1652,8,1,1992.0,2.0,635,104,0,0,0,400,5,2010,189000,2900.0
1653,6,2,1957.0,1.0,0,88,0,0,95,0,5,2008,136500,2352.0
1654,5,0,1966.0,1.0,0,0,0,0,0,0,6,2010,137900,1756.0
1655,4,0,1956.0,1.0,0,30,226,0,0,0,6,2009,85000,2044.0
1656,7,0,1951.0,2.0,0,30,0,0,0,0,10,2006,137900,4272.0
1657,7,0,1998.0,2.0,100,82,0,0,0,0,5,2008,195500,2530.0
1658,6,0,1920.0,1.0,0,66,136,0,0,0,5,2010,128000,2453.0
1659,5,1,1962.0,1.0,132,0,0,0,0,0,7,2008,135000,1728.0
1660,5,1,1985.0,2.0,0,0,0,0,0,0,9,2008,143195,2152.0
1661,4,0,1988.0,1.0,0,0,0,0,0,600,8,2008,79500,1677.0
1662,8,0,2003.0,2.0,168,68,0,0,0,0,7,2008,192500,2498.0
1663,6,0,1950.0,1.0,0,12,0,0,0,0,3,2009,129500,2096.0
1664,7,1,1995.0,2.0,0,40,0,0,0,0,5,2007,168000,2378.0
1665,7,1,1939.0,1.0,0,0,0,0,0,0,4,2008,105000,2081.0
1666,5,0,1979.0,2.0,0,312,40,0,0,0,3,2007,143250,1962.0
1667,6,0,1999.0,1.0,278,0,0,0,0,0,6,2008,144000,2198.0
1668,8,2,1994.0,2.0,0,130,0,0,0,0,5,2010,205000,3058.0
1669,5,1,1974.0,2.0,193,0,0,0,0,0,4,2007,143000,1996.0
1670,5,1,2001.0,2.0,155,58,0,0,0,0,9,2008,290000,2838.0
1671,11,2,2009.0,3.0,0,67,0,0,0,0,3,2010,611657,4694.0
1672,6,0,2000.0,2.0,168,0,0,0,0,0,11,2009,152000,2080.0
1673,5,0,1992.0,2.0,0,82,0,0,144,0,1,2010,191500,2560.0
1674,9,1,2004.0,3.0,192,151,0,0,0,0,10,2007,317000,3616.0
1675,6,2,1940.0,1.0,0,0,0,0,126,0,7,2007,165250,1982.0
1676,6,0,1966.0,1.0,259,0,0,0,161,0,4,2008,123000,2184.0
1677,4,1,1956.0,2.0,102,89,231,0,0,0,6,2008,185000,2176.0
1678,6,0,1962.0,2.0,0,0,0,0,0,0,3,2006,120000,2090.0
1679,6,1,1966.0,2.0,224,0,0,0,0,400,11,2007,158500,2186.0
1680,6,0,2004.0,2.0,138,45,0,0,0,0,12,2008,173000,2438.0
1681,6,0,1962.0,2.0,0,0,0,0,0,0,3,2007,101800,1224.0
1682,6,0,1971.0,2.0,256,0,0,0,0,0,4,2009,155000,1695.0
1683,6,0,1987.0,1.0,0,0,0,0,112,0,12,2009,125000,2132.0
1684,5,0,1956.0,1.0,0,0,0,0,0,0,5,2007,104500,968.0
1685,10,1,2004.0,3.0,184,0,0,0,0,0,6,2009,350000,3686.0
1686,6,0,1949.0,2.0,0,0,0,0,0,0,7,2006,93500,1040.0
1687,7,0,1999.0,2.0,0,88,0,0,0,0,6,2008,193000,2663.0
1688,11,1,1993.0,2.0,431,0,0,0,0,0,9,2008,191000,3143.0
1689,5,0,1932.0,1.0,0,113,0,0,0,0,6,2006,110000,1626.0
1690,7,1,2001.0,2.0,160,122,0,0,0,0,11,2009,261500,3171.0
1691,5,0,1956.0,1.0,0,0,0,0,0,0,6,2009,128900,2100.0
1692,11,1,1993.0,3.0,870,86,0,0,210,0,5,2006,584500,5233.0
1693,5,0,1954.0,1.0,0,0,0,0,0,0,2,2007,111000,1812.0
1694,7,0,1965.0,2.0,0,0,0,0,0,0,10,2007,90000,2066.0
1695,7,1,1965.0,2.0,0,265,0,0,0,0,8,2007,129000,3401.0
1696,7,1,1993.0,2.0,108,0,0,216,0,0,11,2008,224000,2936.0
1697,5,0,2005.0,2.0,0,166,0,0,0,0,5,2008,165000,1800.0
1698,6,0,1920.0,1.0,0,0,112,0,0,0,2,2010,122000,1986.0
1699,6,1,2207.0,2.0,132,0,0,0,0,0,9,2007,267300,3110.0
1700,11,2,2009.0,3.0,144,78,0,0,0,0,7,2009,485000,5066.0
1701,8,1,1962.0,2.0,0,0,0,0,0,0,10,2006,220000,4081.0
1702,6,0,1997.0,2.0,0,96,0,0,0,0,7,2008,215700,2635.0
1703,7,1,2004.0,3.0,125,185,0,0,0,0,3,2009,280000,3672.0
1704,7,1,2003.0,3.0,216,28,0,0,0,0,6,2008,284000,3178.0
1705,3,0,1978.7077955601446,0.0,0,0,0,0,0,0,12,2007,84500,1260.0
